mfr,product_url,image_link,overview,length,width,height,capacity,diameter,features,edge_style,color,shape,material
15290121,https://www.webstaurantstore.com/regal-mild-crushed-red-pepper-4-lb/10200121.html,https://cdnimg.webstaurantstore.com/images/products/large/565018/2202023.jpg,"Rated 15,000-25,000 on the Scoville Heat Units (SHU) for a mild heat | Whole pepper seeds with bright, red-orange color | Perfect for pasta, pizza, tacos, casseroles, and stews | Great value, multi-purpose ingredient | Essential ingredient in any restaurant, cafe, or cafeteria",,,,,,"Vegan, Vegetarian",,,,
1403X0107,https://www.webstaurantstore.com/bagcraft-papercon-300107-7-x-6-3-4-ecocraft-kraft-wire-cone-basket-liner-deli-wrap-double-open-bag-case/150300107.html,https://cdnimg.webstaurantstore.com/images/products/large/28025/929007.jpg,100% chlorine-free natural kraft paper | Moisture and grease proof barrier | Packaged in 100% recycled post-consumer content | Grease-resistant,6 3/4 Inches,7 Inches,,,,"Grease-Resistant, Made in America, No PFAS Added",,"Brown, Brown, White, Brown, White, Brown, Brown, Brown, Brown, Brown, Brown, White, White, Brown, White, White, Brown, Brown, White, Brown, White, White, White, White, White, Brown",,Paper
17790540,https://www.webstaurantstore.com/rubbermaid-1779740-brute-44-gallon-white-trash-can/690FG2643WH.html,https://cdnimg.webstaurantstore.com/images/products/large/11701/2958230.jpg,"Four integrated venting channels provide air flow around bag for easy removal | 50% less force required to remove bag, than traditional containers | Four can liner cinches securely hold bags | Comfortable non-slip handles for easy lifting and anti-jam nesting | Deeply ribbed molded base grips for optimal control during emptying | Heavy-duty plastic resistant to dents, rusts, chipping, or peeling | Food safe for use in storage or food prep applications",,,"31 1/2 Inches, 31 1/2 Inches","44 Gallons, 44 Gallons, 55 gallons, 55 gallons, 20 gallons, 10 gallons, 32 gallons, 32 gallons, 32 gallons, 20 gallons, 10 gallons, 10 gallons, 44 gallons, 32 gallons, 20 gallons, 10 gallons, 32 gallons, 10 gallons, 44 gallons, 32 gallons, 10 gallons, 10 gallons","24 Inches, 24 Inches","Made in America, NSF Certified, Stackable",,"White, Gray, Gray, Blue, White, Gray, White, Gray, Red, White, White, Gray, Gray, White, Yellow, Black, Black, White, Black, Yellow, Black",Round,Heavy Duty Plastic
17900126,https://www.webstaurantstore.com/steelite-performance-blue-dapple-16-oz-oatmeal-bowl-case/57617100126.html,https://cdnimg.webstaurantstore.com/images/products/large/840081/2854258.jpg,"Ideal for serving oatmeal, soups, or cereals | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,2 Inches,16 oz.,6 1/2 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Blue, White",Round,China
17920815,https://www.webstaurantstore.com/avantco-17820015-adjustable-foot/17820015.html,https://cdnimg.webstaurantstore.com/images/products/large/612560/2564535.jpg,Direct replacement for original part | Compatible with Avantco CRM series display refrigerators,,,,,,Adjustable,,,,Plastic
52101100,https://www.webstaurantstore.com/wego-54101100-black-ps-spoon-dispenser-refill-case/130WEGOSPN.html,https://cdnimg.webstaurantstore.com/images/products/large/581256/2125798.jpg,"Designed specifically for use with WeGo cutlery dispensers | Reduces individual wrapper waste while keeping cultery sanitary due to easy no-touch loading | Sleek black polystyrene offers a bold look | Perfect for customers to grab on the go | Use in restaurants, schools, hospitals, delis, cafeterias, or bakeries",,,,,,Disposable,,Black,,Plastic
4854R351,https://www.webstaurantstore.com/otis-spunkmeyer-sweet-discovery-preformed-strawberry-shortcake-cookie-dough-1-33-oz-case/108ASP58823.html,https://cdnimg.webstaurantstore.com/images/products/large/758322/2604190.jpg,"Strawberry dough made with real butter, strawberries, cranberries, and white chocolate chips | Soft texture with golden brown hue once baked | Preformed dough for consistent size and texture | Ready-to-bake cookies reduce prep and labor | Ships frozen",,,,,,"Kosher, Made in America",,,,
5742SX023,https://www.webstaurantstore.com/varick-elizabeth-from-steelite-international-7-1-4-18-0-stainless-steel-heavy-weight-salad-dessert-fork-case/5765724SX023.html,https://cdnimg.webstaurantstore.com/images/products/large/811853/2742356.jpg,"Perfect for serving salads, appetizers, and desserts | Features a triangular handle | High-quality mirror polished finish for a sparkling presentation | Durable 18/0 heavy weight stainless steel construction | Modern design with a classic flair",7 1/4 Inches,,,,,Dishwasher Safe,,Silver,,"Stainless Steel, Stainless Steel"
5793WP059,https://www.webstaurantstore.com/varick-from-steelite-international-9-7-8-18-0-rounded-serrated-stainless-steel-steak-knife-with-pineapple-wood-handle-12-case-case/5765794WP059.html,https://cdnimg.webstaurantstore.com/images/products/large/792235/2685847.jpg,"Rounded, serrated blade edge easily cuts through tough meat and vegetables | Features a beautiful, natural pineapple wood handle | Rustic look adds a classic steakhouse touch to your table presentation | Handle provides a comfortable grip | Great for completing table settings at hotels, bistros, and catered events","9 7/8 Inches, 5 Inches, 4 7/8 Inches, 9 7/8 Inches",,,,,Hand Wash Only,Serrated,"Silver, Brown",,"Stainless Steel, Wood, Stainless Steel"
6151B448,https://www.webstaurantstore.com/nemco-6151-48-48-single-infrared-strip-warmer-with-infinite-controls-120v-1100w/591615148A.html,https://cdnimg.webstaurantstore.com/images/products/large/30760/2263303.jpg,Single design | Infinite controls | Holds hot foods at proper temperatures | Great for pass-through stations | Extruded aluminum housing for excellent resistance to damage | Tubular infrared heating element | 1100W | 120V,,48 Inches,2 3/4 Inches,,,"Made in America, NSF Certified",,,,Aluminum
6160RG124,https://www.webstaurantstore.com/robert-gordon-adelaide-from-steelite-international-16-oz-round-birch-porcelain-bowl-case/5766162RG124.html,https://cdnimg.webstaurantstore.com/images/products/large/864183/3004822.jpg,"Embossed porcelain construction combines style and durability | Creamy white birch design with crackled glaze is fired 3 times to reveal natural clay underneath | Dark brown reactive glaze and embossments on the rim for bold contrast | Oven safe up to 425 degrees Fahrenheit | Perfect for casual cafes, family-style diners, and trendy bistros",,,2 1/8 Inches,16 oz.,6 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe, Reactive Glaze","Colored Rim, Embossed","Brown, White",Round,Porcelain
6414MY015,https://www.webstaurantstore.com/vollrath-6414015-jacobs-pride-14-heavy-duty-solid-basting-spoon-with-white-ergo-grip-handle/9226414015.html,https://cdnimg.webstaurantstore.com/images/products/large/12308/2941804.jpg,Solid bowl design | Corrosion resistant | Heat resistant up to 450 degrees Fahrenheit | One-piece 18/8 stainless steel construction | Color-coded ergo grip handle,14 Inches,,,,,,,"White, Purple, Black, Red, Blue, Blue, Black, Red, Black, Yellow, Green, Blue, Red, Green, White, Red, Black",,"Stainless Steel, Nylon, Plastic, Stainless Steel"
6212RT006,https://www.webstaurantstore.com/maham-studio-spice-from-steelite-international-8-5-oz-round-sea-salt-stoneware-cup-case/5766212RT006.html,https://cdnimg.webstaurantstore.com/images/products/large/868214/3028966.jpg,"Fully vitrified body and oven safe up to 425 degrees Fahrenheit | Features an unglazed terracotta base paired with a colored reactive glaze | Captures the look of hand-thrown terracotta while providing reliable performance | Trendy sea salt white color speckled with brown flecks and complemented by a brown base | Perfect for serving coffee, tea, and other hot beverages",,,3 3/8 Inches,8.5 oz.,3 1/8 Inches,"Dishwasher Safe, Lead Free, Microwavable, Oven Safe, Reactive Glaze",,"Brown, White",Round,Stoneware
6513G382,https://www.webstaurantstore.com/mrs-meyers-651332-clean-day-12-1-2-oz-geranium-scented-hand-soap-bottle-with-pump-case/721651332.html,https://cdnimg.webstaurantstore.com/images/products/large/486615/1834711.jpg,"Pleasant geranium scent | Contains olive oil and aloe vera to soften hands | Features an easy-to-use pump | Great for counteracting dirty hands in restaurants and offices | 98% plant-derived ingredients, including the water content",,,,12.5 oz.,,"Cruelty-Free, Made in America, Recyclable",,Clear,,Post-Consumer Plastic
6525TW322,https://www.webstaurantstore.com/apw-wyott-75807-elem-208v-1/HP75807.html,https://cdnimg.webstaurantstore.com/images/products/large/240540/1140991.jpg,OEM part ensures warranty / agency compliance and best performance,,,,,,,,,,
68A065EL718,https://www.webstaurantstore.com/stero-0p-681446-union/HPP681446.html,https://cdnimg.webstaurantstore.com/images/products/large/342409/1837842.jpg,OEM part ensures warranty / agency compliance and best performance,,,,,,,,,,
68A340EL567,https://www.webstaurantstore.com/roselli-design-from-steelite-international-5-white-melamine-pedestal-for-13-square-tray/567A340EL427.html,https://cdnimg.webstaurantstore.com/images/products/large/813680/2747688.jpg,"Constructed from durable melamine | Serves as a base for the 13"" square tray (sold separately) | Creates a dynamic display | Ideal for displaying cakes, pastries, sides, or appetizers | Perfect for bakeries, cafes, buffets, and catered events",,,5 Inches,,,Hand Wash Only,,White,Square,Melamine
7030DR005,https://www.webstaurantstore.com/aspen-diamond-from-steelite-international-14-oz-clear-polycrystal-beverage-glass-24-case-case/5767030DR005.html,https://cdnimg.webstaurantstore.com/images/products/large/798486/2702087.jpg,"Durable, virtually unbreakable drinkware that delivers excellent translucency and stain resistance | Created with high-quality, food-grade Polycrystal material | Light weight, reusable design helps reduce costs from breakage of traditional glass | Ideal for serving beer, iced tea, sparkling water, and cocktails | Perfect for poolside bars, outdoor events, and casual restaurants",,,5 1/2 Inches,14 oz.,"2 1/4 Inches, 3 Inches","Dishwasher Safe, Freezer Safe, NSF Certified, Recyclable, Stackable",,Clear,Round,Polycrystal
7030DR016,https://www.webstaurantstore.com/aspen-summit-from-steelite-international-8-oz-polycrystal-coupe-glass-24-case-case/5767030DR016.html,https://cdnimg.webstaurantstore.com/images/products/large/798531/2702147.jpg,"Durable, virtually unbreakable drinkware that delivers excellent translucency and stain resistance | Created with high-quality, food-grade Polycrystal material | Light weight, reusable design helps reduce costs from breakage of traditional glass | Great for serving your signature mixed drinks, espresso martinis, and desserts | Perfect for poolside bars, outdoor events, and casual restaurants",,,5 1/2 Inches,8 oz.,"3 Inches, 4 Inches","Dishwasher Safe, Freezer Safe, NSF Certified, Recyclable",,Clear,Round,Polycrystal
9001C487,https://www.webstaurantstore.com/tray-14-x-8-white-neo-distinction-6pk/5769001C087.html,https://cdnimg.webstaurantstore.com/images/products/large/830387/2835949.jpg,Ideal for serving appetizers and large meat and seafood entrees | White color complements any table setting | Durable alumina vitrified construction ensures long-lasting performance | Features a rectangular shape with a coupe rim | Contemporary design is perfect for casual dining and catered events,14 Inches,8 Inches,,,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",Coupe,White,Rectangle,China
9021C625,https://www.webstaurantstore.com/steelite-distinction-sheer-7-oz-white-bowl-case/5769001C625.html,https://cdnimg.webstaurantstore.com/images/products/large/832833/2818945.jpg,"Perfect for serving appetizers, desserts, or small sides | Smooth, modern design creates a bold tabletop statement | Geometric-inspired form adds a sleek, contemporary aesthetic | Durable alumina vitrified china construction for long-lasting performance | Ideal for fine dining establishments, boutique hotels, and catered events",,,,7 oz.,5 1/2 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Angled,White,Round,China
9001C1134,https://www.webstaurantstore.com/steelite-distinction-monaco-vogue-8-oz-rococo-can-cup-case/5769001C1114.html,https://cdnimg.webstaurantstore.com/images/products/large/830469/2836158.jpg,"Ideal for serving coffee, tea, or other hot beverages | Classic white design complements any table setting | Durable alumina vitrified construction ensures long-lasting performance | Designed for high-volume service and frequent use | Versatile for upscale dining, casual restaurants, and catered events",4 3/8 Inches,,2 3/8 Inches,8 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",,White,Round,China
N405503,https://www.webstaurantstore.com/strahl-design-contemporary-from-steelite-international-13-5-oz-plastic-poco-glass-12-pack-pack/576N405503.html,https://cdnimg.webstaurantstore.com/images/products/large/797515/2696811.jpg,"Delivers exceptional clarity and a classic, eye-catching look | Constructed from durable, high-quality polycarbonate plastic | Light weight, reusable design helps reduce costs from breakage of traditional glass | Ideal for serving frozen daquiris, pina coladas, and margaritas | Perfect for poolside bars, outdoor events, and casual restaurants",,,7 1/2 Inches,13.5 oz.,"3 1/2 Inches, 3 1/2 Inches","Dishwasher Safe, Freezer Safe, Recyclable",,Clear,Round,Polycarbonate
